	Term_NDoc_Date	Sentence	Frame
6	18_135_2015-11-11	Bis Ende Oktober waren in Deutschland 758 000 Asylbewerber im System zur Erstverteilung registriert.	x
7	18_135_2015-11-11	Hunderttausende Migranten wurden bisher überhaupt nicht erfasst.	4.1
8	18_135_2015-11-11	Das Bundesamt für Migration und Flüchtlinge hat in diesem Jahr über 205 000 Anträge entschieden und 83 000 Menschen Flüchtlingsstatus oder Asyl gewährt.	x
9	18_135_2015-11-11	Das würde auch unsere Integrationskraft überfordern.	4.3
10	18_135_2015-11-11	Er soll für zwei Jahre ausgesetzt werden, um in diesem Land auch wieder Kapazitäten zu schaffen, die notwendigen Integrationsleistungen in ausreichendem Maße zu erbringen und die Zuwanderung in unser Land auch ein Stück weit mit steuern zu können.	x
11	18_135_2015-11-11	Natürlich muss auch bei allen Asylbewerbern das Asylrecht konsequent angewendet werden.	x
12	18_135_2015-11-11	De facto stammt bereits eine gewisse Anzahl der syrischen Asylbewerber gar nicht aus Syrien.	4.2
13	18_135_2015-11-11	Die Beschleunigung von Asylverfahren ist und war wichtig.	x
14	18_135_2015-11-11	Die Frage, ob Asyl, Flüchtlingsstatus oder subsidiärer Schutz gewährt wird, muss im Einzelfall anhand der geltenden Rechtslage geklärt werden.	x
15	18_135_2015-11-11	Deshalb unterstützt auch die Unionsfraktion – das gilt auch für mich selbst – den Vorschlag unseres Bundesinnenministers, jeden einzelnen Antrag – auch wieder  die Anträge von Syrern – nach geltendem Asylrecht und im Einzelfall zu prüfen.	4.2
16	18_135_2015-11-11	Ich finde, es ist die Aufgabe von uns allen, das endlich zu ändern und dafür zu sorgen, dass Fluchtursachen wirklich bekämpft werden.	x
17	18_135_2015-11-11	Die Menschen im Land schauen heute in ihrer ganz überwiegenden Zahl mit dem Wunsch nach Berlin, dass wir den Zustrom an Asylsuchenden ordnen und begrenzen.	x
18	18_135_2015-11-11	Mit dem in kürzester Zeit beschlossenen Asylverfahrensbeschleunigungsgesetz und der Vereinbarung der Parteivorsitzenden von vergangener Woche haben wir zwei Schritte in die richtige Richtung gemacht.	x
19	18_135_2015-11-11	Ein offenes Verfahren, an dessen Ende die Entscheidung steht, ob Asyl, Flüchtlingsstatus oder subsidiärer Schutz gewährt wird.	x
20	18_135_2015-11-11	Abschaffung eines individuellen Rechts auf Asyl.	x
21	18_135_2015-11-11	Sie lauten erstens:  Zuwanderung ordnen und steuern sowie Fluchtursachen bekämpfen, um so die Zahl der Flüchtlinge zu reduzieren,  (Zurufe von der LINKEN)  – und zweitens –  Menschen in Not zu helfen und die Integration Schutzbedürftiger zu sichern.	2.1
22	18_135_2015-11-11	Wir wollen den Menschen helfen, die wirklich in Not sind, die einen Asylgrund haben oder die Flüchtlinge nach der Genfer Flüchtlingskonvention sind und unsere Hilfe benötigen.	2.1
23	18_135_2015-11-11	Was wird denn als Fluchtursache genannt?	x
24	18_135_2015-11-11	Uns wurde gesagt, dass drei Gründe in den Asylverfahren von den Flüchtlingen genannt werden.	x
25	18_135_2015-11-11	Dazu gehören neben den Reisebewegungen von Dschihadisten über die Türkei nach Syrien auch terroristische Aktivitäten der Arbeiterpartei Kurdistans (PKK) und der Revolutionären Volksbefreiungsfront (DHKP-C).	2
26	18_135_2015-11-11	Der Auswerteschwerpunkt „Check the Web“ bei Europol ist derzeit auf den Phänomenbereich des islamistischen Terrorismus beschränkt.	x
27	18_135_2015-11-11	Frank-Walter Steinmeier hat der afghanische Präsident Ghani erklärt, dass sich Afghanistan bei der Aufnahme von abgelehnten Asylbewerbern aus Deutschland an seine internationalen Verpflichtungen halte.	x
28	18_135_2015-11-11	Der stellvertretende Sprecher des Präsidenten bekannte sich öffentlich eindeutig zur Rückübernahmepflicht abgelehnter Asylbewerber durch Afghanistan.	x
29	18_135_2015-11-11	Um einen bundesweiten Lageüberblick über alle Übergriffe auf Asylunterkünfte zu erhalten, haben wir zusammen mit den Ländern bei der Erfassung von politisch motivierter Kriminalität zum 1.	1.3
30	18_135_2015-11-11	Januar 2014 die Kategorie „gegen Asylunterkünfte“ eingeführt und die Clearingstelle im BKA eingerichtet, um einen zentralen Ansprechpartner für die Länder zu schaffen.	x
31	18_135_2015-11-11	Anti-Asyl-Agitation wird hierbei prioritär bearbeitet.	2.2
32	18_138_2015-11-24	Zehn der elf am stärksten vom Terrorismus betroffenen Länder weisen auch die höchsten Flüchtlingszahlen auf.	2.1
33	18_138_2015-11-24	Ihre blutigste Spur ziehen die Islamisten vor allem in den Staaten, in denen die meisten ihrer Glaubensbrüder leben – dort, wo vielerorts Krieg herrscht, der dem Terrorismus wiederum als Nährboden dient und dem Menschen entfliehen wollen, die zu uns strömen, um unseren Schutz zu suchen.	2
34	18_138_2015-11-24	Die richtigen Prioritäten für mehr Sicherheit in unserem Land sind Integration und die Beendigung einer nicht friedlichen Außenpolitik.	x
35	18_138_2015-11-24	Finanzminister Schäuble meinte, dass die Flüchtlinge nicht nur 1,39 Euro pro Monat für die Sprachkurse zahlen sollen, sondern 36 Euro.	x
36	18_138_2015-11-24	Ein solches Programm würde die Erfüllung von zwei Aufgaben gleichzeitig möglich machen: Modernisierung unserer Gesellschaft und Integration von Flüchtlingen.	x
37	18_138_2015-11-24	Deswegen: Wenn die Länder die Herausforderung der Unterbringung und Integration der Flüchtlinge als nationale Aufgabe betrachten – so haben sie sie ja bezeichnet –, dann erwarte ich von den Ländern, dass sie auch ihren Beitrag zur Erfüllung dieser nationalen Aufgabe leisten und nicht immer auf den Bund zeigen.	x
38	18_138_2015-11-24	Sie standen von der ersten Lesung im September an bis heute unter dem Megathema und der Herausforderung der großen Flüchtlingsbewegungen und fanden unter den Gesichtspunkten der daraus folgenden Aufnahmebereitschaft unseres Landes und der Integration statt.	x
39	18_138_2015-11-24	Im Bundesamt für Migration und Flüchtlinge werden deutlich mehr Stellen – es sind mehrere Tausend – bereitgestellt, und Integrationsmaßnahmen werden in einem deutlich erhöhten Ausmaß finanziert.	x
40	18_138_2015-11-24	Im Einzelplan 06 des Innenministeriums finden sich Mittel für Integration und Sprachkurse.	x
41	18_138_2015-11-24	Ich sage Ihnen: Wir Grünen legen Ihnen zu diesem Haushalt ein Paket in Höhe von 5,2 Milliarden Euro vor, um die Herausforderungen im Zusammenhang mit Flucht und Integration zu bewältigen, aber auch um die gesellschaftliche Akzeptanz im Bereich Wohnungsbau und Bildung zu schaffen.	x
42	18_138_2015-11-24	Es wird viel über Fluchtursachen diskutiert.	x
43	18_138_2015-11-24	Wann, wenn nicht jetzt, da wir über Fluchtursachen und internationale Verantwortung reden, wäre es Zeit für eine ambitionierte Klimapolitik und eine glaubwürdige globale Entwicklungszusammenarbeit?	2.1
44	18_138_2015-11-24	Sie haben keinen verlässlichen Plan in der Integrationspolitik.	x
45	18_138_2015-11-24	Wir wissen aber gleichzeitig, dass wir den Menschen, die eine Bleibeperspektive haben, Integrationsmaßnahmen bieten müssen, damit sie hier ankommen und wir mit ihnen nicht die Probleme bekommen, die es in anderen Ländern gibt.	4
46	18_138_2015-11-24	Auf der einen Seite muss die Zahl der Flüchtlinge deutlich gesenkt werden, und auf der anderen Seite müssen wir denjenigen, die hierbleiben, eine Integrationsperspektive bieten.	x
47	18_138_2015-11-24	Ein Blick in den Haushalt zeigt, dass wir zum Beispiel im Etat des Bundesaußenministers 400 Millionen Euro zusätzlich zur Bekämpfung der Fluchtursachen vorgesehen haben.	x
48	18_138_2015-11-24	Es sind viele Hundert Millionen Euro für die Bekämpfung der Fluchtursachen umgeschichtet worden.	x
49	18_138_2015-11-24	Die Menschen in diesem Land würden es nicht verstehen, wenn wir uns nur um Flüchtlinge und Integration kümmerten, aber die wesentlichen anderen Aufgaben in diesem Land liegen blieben.	4.3
0	18_138_2015-11-24	Sie haben, bezogen auf das Anwachsen der Flüchtlingszahl, die Erwartung eines ganz anderen Integrationsbedarfes.	x
1	18_138_2015-11-24	Was heißt denn erfolgreiche Integration, Spracherwerb, Bildung, Integration in den Arbeitsmarkt?	x
2	18_138_2015-11-24	Wir sind nicht nur dabei, der Einwanderungsströme in irgendeiner Art und Weise, auch mit finanziellen Mitteln, Herr zu werden und eine vernünftige Finanzausstattung zu gewährleisten, sondern wir investieren auch in innere Sicherheit.	x
3	18_138_2015-11-24	Wir nehmen in unserem Land Einwanderer und Flüchtlinge auf.	x
4	18_138_2015-11-24	Damit meine ich nicht, dass wir irgendwo kürzen sollten, sondern ich meine, dass wir anfangen sollten, jeden Euro effektiver und effizienter auszugeben, damit wir für jeden Euro mehr Autobahn bekommen, damit wir für jeden Euro, den wir in das System stecken, eine bessere Integration der Langzeitarbeitslosen bekommen, damit wir mit jedem Euro, den wir investieren, mehr gegen den Klimawandel und für die Energiewende tun und, und, und.	x
5	18_138_2015-11-24	Die Kosten für die Unterbringung und Integration der Flüchtlinge als fundamentale Aufgabe sind hier zu nennen.	x
6	18_138_2015-11-24	Es ist ebenso richtig und wichtig, dass diese Mittel vollständig bei denen ankommen, für die wir sie aus dem Bundeshaushalt bereitstellen, nämlich bei den Asylbewerberinnen und Asylbewerbern vor Ort.	x
7	18_138_2015-11-24	Sprache ist ein Schlüssel zur erfolgreichen Integration.	x
8	18_138_2015-11-24	Wir  tun mehr für die Integration und auch mehr für die soziale Absicherung.	x
9	18_138_2015-11-24	Dieser Bundeshaushalt ist aber nicht nur durch die hohen Flüchtlings- und Zuwanderungszahlen gekennzeichnet.	4.1
10	18_138_2015-11-24	Die Asyl- und Flüchtlingskrise war in den Haushaltsberatungen der vergangenen Wochen stets Thema.	4.1
11	18_138_2015-11-24	In einem ersten Schritt haben wir neulich mit dem Asylpaket nichts weniger als die größte Reform des Asylrechts seit den 90er-Jahren auf den Weg gebracht – ein Erfolg, der noch im Sommer dieses Jahres undenkbar erschien.	x
12	18_138_2015-11-24	So nachvollziehbar der Wunsch nach einem besseren Leben ist, so richtig ist auch, dass Armut kein Asylgrund ist und dies auch nicht sein kann.	2.1
13	18_138_2015-11-24	Alle Experten in diesen Fachgesprächen waren sich darin einig, dass alle unsere Probleme hausgemacht sind und auch ohne die Zuwanderung von Flüchtlingen und Asylbewerbern lange vorhanden waren.	x
14	18_138_2015-11-24	Von den vielen Zuwanderern, die auch wohnen müssen und wohnen sollen, rede ich hier noch gar nicht.	x
15	18_138_2015-11-24	Denken wir nämlich an die Bekämpfung von Fluchtursachen, dürfen wir den Klimaschutz nicht aus dem Auge verlieren.	2.1
16	18_138_2015-11-24	In meinem Wahlkreis wurden in den ersten neun Monaten dieses Jahres trotz eines hohen Anteils von Flüchtlingen aus dem Balkan gerade einmal 14 Abschiebungen durchgeführt.	4.2
17	18_138_2015-11-24	Der Platz wird für die nach dem Asylrecht hilfebedürftigen Bürgerkriegsflüchtlinge gebraucht.	x
18	18_138_2015-11-24	Die Großstädte, Universitätsstädte und Ballungsräume erleben einen boomenden Zuzug.	x
19	18_138_2015-11-24	Dieser wird in den kommenden Jahren noch weiter anwachsen, wenn neben vielen anderen eine bezahlbare Wohnung Suchenden auch viele Flüchtlinge und Asylbewerber mit Bleiberecht eine Wohnung suchen werden.	x
20	18_138_2015-11-24	Mit der deutlichen Aufstockung der Mittel für die Städtebauförderung und das Programm „Soziale Stadt“ in dieser Legislaturperiode unterstützen wir den sozialen Zusammenhalt, die Nachbarschaften und die Integration in den Quartieren, und zwar für alle dort Lebenden.	x
21	18_138_2015-11-24	Mit dem Programm „Bildung, Wirtschaft, Arbeit im Quartier“, BIWAQ, haben wir bereits ein Programm, das den sozialen Zusammenhalt und die Integration in den „Soziale Stadt“-Gebieten fördert.	x
22	18_138_2015-11-24	Ich will zu den großen Herausforderungen oder auch Krisen kommen: erstens die Klimakrise, zweitens das Artensterben und drittens das Thema Fluchtursachen.	x
23	18_138_2015-11-24	Dass die deutsche Politik mit ihren begrenzten Ressourcen dabei auf vielen Kontinenten ansetzen muss, zeigt allein der Blick auf die Statistik der Herkunftsländer der Asylbewerber in Deutschland.	x
24	18_138_2015-11-24	Es geht aktuell aber nicht nur darum, den grundsätzlichen Bedarf an Wohnungen, sondern insbesondere auch den zusätzlichen Bedarf, bedingt durch den Zuzug von Flüchtlingen, zu decken.	x
25	18_138_2015-11-24	Schrumpfende Regionen könnten vom Zuzug durch Flüchtlinge profitieren.	3.3
26	18_138_2015-11-24	Für uns ging es jetzt zunächst in einem ersten Schritt darum, möglichst schnell bauen zu können, was wir auch mit dem Asylverfahrensbeschleunigungsgesetz ermöglicht haben.	x
27	18_138_2015-11-24	Es geht um Integration, darum, dass die, die nur in barrierefreien oder barrierearmen Wohnungen in ihrem Lebensumfeld bleiben können, die Chance dazu haben.	2.2
28	18_138_2015-11-24	Es geht darum, dass wir Ausgrenzung entgegenwirken sowie Integration und friedliches Zusammenleben ermöglichen.	2.2
29	18_138_2015-11-24	Für die Unterbringung von Asylbewerbern und den sozialen Wohnungsbau hat der Bund die guten Konditionen in diesem Jahr weiter verbessert.	x
30	18_138_2015-11-24	Die BImA berichtet uns, dass bis Ende Oktober erst vier Verkaufsfälle vorliegen, davon nur einer zur Unterbringung von Flüchtlingen und Asylbewerbern.	x
31	18_138_2015-11-24	Er ist der Sicherheitsminister, der Integrationsminister – zugegeben mit etlichen Aufsehern –, der Kommunalminister und auch der Sportminister.	x
32	18_138_2015-11-24	Die Linke schlägt Ihnen ein Zukunftsprogramm vor, das zur gesellschaftlichen Integration von Benachteiligten in Deutschland und zu uns Geflüchteten gleichermaßen beiträgt.	1.1
33	18_138_2015-11-24	Die Linke fordert bessere Integrationskurse, mehr Geld für einen guten Zweck.	x
34	18_138_2015-11-24	Wir fordern auch – an anderer Stelle im Etat –, die Integration in Arbeit und Ausbildung zu verbessern.	x
35	18_138_2015-11-24	Das Problem dieses Amtes ist doch aber, dass es bislang eher eine Behörde der staatlich verordneten Zuwanderungsverhinderung gewesen ist.	x
36	18_138_2015-11-24	Meine Damen und Herren, wir brauchen in Deutschland wieder mehr Geld und Ideen für die Verbesserung der sozialen und kulturellen Infrastruktur, um eine humane Integration der hier Benachteiligten und der zu uns Geflüchteten zu schaffen.	2.2
37	18_138_2015-11-24	Ob wir die Zuwanderung „begrenzen“ oder ob wir sie „reduzieren“, ist letztlich egal.	x
38	18_138_2015-11-24	Hier sind zu nennen: schnellere Asylverfahren, vor allem der Abbau des großen Bergs an aufgelaufenen unbearbeiteten Anträgen, durchgängige Registrierung und Kontrolle derer, die zu uns kommen, schnellere Abschiebung derer, die keine Perspektive in unserem Land haben, und umgehende Integrationsmaßnahmen für diejenigen, die auf absehbare Zeit bei uns bleiben werden.	4.2
39	18_138_2015-11-24	Allein für den Bereich der Integrationsmaßnahmen stellen wir in diesem Haushalt im Vergleich zu 2015  326 Millionen Euro mehr zur Verfügung.	x
40	18_138_2015-11-24	Das unterstreicht, dass wir die Aufgabe der Integration gerade in der ersten Zeit, wenn die Menschen zu uns kommen, sehr ernst nehmen.	x
41	18_138_2015-11-24	Denn es geht nicht nur darum, die Asylverfahren zu beschleunigen, sondern es geht auch darum, die Bundesagentur für Arbeit auf das vorzubereiten, was im nächsten Jahr oder in zwei Jahren auf sie zukommt, nämlich die Menschen, sobald ihr Asylverfahren bearbeitet ist und sie einen Status haben, in den Arbeitsmarkt zu integrieren.	x
42	18_138_2015-11-24	Ich bin froh, dass es uns in den Beratungen gelungen ist, alle Sicherheitsbehörden substanziell zu verstärken, vor allem unter dem Aspekt Terrorismusabwehr/Terrorismusbekämpfung.	x
43	18_138_2015-11-24	In dem Großteil meiner Rede geht es jetzt um das Thema Integration.	x
44	18_138_2015-11-24	Bei den Integrationskursen hat der Innenminister  selber einen Bedarf auf Grundlage der Flüchtlingszahlen errechnet – und diese Prognose wird im Zweifel ja eher getoppt.	x
45	18_138_2015-11-24	Ich spreche jetzt auch über den Bedarf des Personals, der Sprachlehrer, der Ausbilderinnen und Ausbilder in den Sprachkursen.	x
46	18_138_2015-11-24	Wir können es uns nicht leisten, auch bei der Integration in solche Engpässe zu laufen.	x
47	18_138_2015-11-24	Das hat auch einen erheblichen Einfluss darauf, wie schnell Flüchtlinge Zugang zu Integrationskursen bekommen.	x
48	18_138_2015-11-24	Da bedaure ich sehr, dass das BAMF und Sie das integrationspolitische Versprechen, möglichst alle Asylsuchenden, die eine gute Bleibeperspektive haben, in Sprachkurse aufzunehmen,  Dr. Reinhard Brandl  Deutscher Bundestag – 18.	x
